Time,Open,High,Low,Close,5MA,10MA,20MA,60MA,120MA,Volume,Dollar
1990-08-30,644.33,646.35,626.85,626.85,623.74,615.55,628.82,679.57,728.3,16147,713.9
1990-08-31,616.48,616.48,606.87,606.87,627.64,614.11,626.37,677.34,726.53,11415,713.6
1990-09-03,611,635.37,611,635.37,625.17,616.78,623.84,673.24,723.33,7746,713.6
1990-09-04,637.96,646.04,628.41,632.34,622.09,619.65,622.51,671.32,721.82,15369,714.4
1990-09-05,630.07,632.01,621.6,625,621.72,622.73,620.96,669.41,720.31,8351,715.1
1990-09-06,622.36,624.17,613.9,616.29,623.6,625.62,619.49,667.41,718.75,9606,716.3
1990-09-07,614.27,614.27,606.45,613.08,624.42,625.5,618.52,665.29,717.25,9369,716.1
1990-09-10,610.54,613.19,610.06,612.63,615.91,619,617.34,661.5,714.35,4708,715.3
1990-09-11,612.64,614.29,611.94,613.49,613.61,617.67,616.61,659.95,712.95,5287,715.2
1990-09-12,612.47,612.91,609.44,610.88,612.53,618.07,616.09,658.24,711.63,4618,716
1990-09-13,608.92,608.92,605.08,608.04,611.52,617.97,615.96,655.96,710.31,6255,716.1
1990-09-14,606.39,606.39,602.14,603.52,609.71,614.78,615.78,653.76,708.83,7542,716.5
1990-09-17,582.51,582.51,566.27,566.27,595.87,604.74,613.73,649.06,705.62,7176,715.8
1990-09-18,559.98,589.43,559.98,589.42,591.57,602.05,613.84,646.99,704.24,11843,715.4
1990-09-19,596.18,599.65,591.39,592.8,588.53,600.02,612.76,644.95,703.13,16873,715
1990-09-20,593.29,593.29,583.95,585.19,584.86,597.29,609.9,642.72,701.76,9482,715.5
1990-09-21,578.15,584.6,573.31,584.6,583.66,594.48,606.74,640.62,700.63,8821,714.5
1990-09-24,584.27,587.4,582.62,587.39,586.98,589.28,603.67,636.98,698.67,6327,714.1
1990-09-25,586.72,593.91,586.65,593.77,587.18,587.85,602.91,635.39,697.37,8473,714.1
1990-09-26,593.97,594.77,593.16,594.04,588.95,586.9,600.84,633.9,695.8,7892,713.3
1990-09-27,592.89,593.46,590.01,593.45,590.72,587.19,598.9,632.16,694.15,7285,712.9
1990-09-28,592.76,597.68,592.76,597.67,593.26,590.33,597.53,630.56,692.49,6582,713.6
1990-10-05,610.47,624.13,610.47,624.13,602.43,594.81,597.42,627.99,689.67,9037,713.7
1990-10-08,613.91,614.8,612.27,614.06,611.04,600.88,597.68,625.82,687.33,8015,713.8
1990-10-10,614.6,617.12,604.14,617.12,614.93,604.1,597.86,624.68,686.35,18730,714.1
1990-10-11,615.63,631.69,614.56,621.93,618.74,607.55,598.42,623.77,685.5,12040,714.7
1990-10-12,622.66,635.74,622.66,635.74,621.06,611.75,599.8,623.14,684.49,12845,715.4
1990-10-15,629.86,652.8,629.86,646.39,629.63,620.33,603.76,621.82,682.27,11836,716
1990-10-16,651.22,657.54,638.29,638.29,633.86,624.4,607.36,621.15,681.21,20122,715
1990-10-17,639.42,653.96,637.99,653.96,640.27,629.5,610.59,620.55,680.24,16281,715.2
1990-10-18,662.67,666.56,658.86,666.56,646.43,633.75,614.28,620.19,679.25,19837,715.6
1990-10-19,672.58,696.01,672.58,696.01,660.24,641.7,619.82,620.48,678.48,25991,716
1990-10-22,712.36,733.4,711.8,733.37,692.07,662.96,633.53,622.33,677.38,25744,716.4
1990-10-23,748.1,765.6,748.1,765.55,714.39,677.33,642.44,624.16,677.22,14787,717.1
1990-10-24,781.06,798.6,781.06,796.77,740.43,693.43,652.59,626.67,677.38,17550,715.6
1990-10-25,796.71,796.71,767.06,767.06,754.64,707.44,661.24,628.64,677.24,27268,716.3
1990-10-26,759.93,759.93,734.99,735.05,759.56,716.31,668.32,629.91,676.78,18363,714.6
1990-10-29,747.04,761.6,720.89,720.89,750.56,732.48,680.99,632.45,675.55,32918,714.2
1990-10-30,711.92,732.49,701.41,711.49,733.51,736.97,685.36,633.77,674.77,21786,714.3
1990-10-31,700.04,704.65,689.01,690.16,718.13,736.38,689.04,634.85,673.74,17689,713.4
1990-11-01,692.23,717.48,692.23,717.47,714.61,737.09,694.21,636.41,672.98,17938,714.1
1990-11-02,720.01,729.36,703.4,709.96,709.99,734.75,698.85,637.78,672.2,24368,714.3
1990-11-05,707.89,714.68,704.06,707.61,707.23,720.37,706.9,640.89,670.66,14129,715.8
1990-11-06,708.68,711.78,702.67,702.93,709.79,713.96,710.7,642.48,669.96,13312,715.1
1990-11-07,710.8,720.96,702.72,720.96,710.48,712.55,714.43,644.44,669.43,21183,715.5
1990-11-08,721.84,724.93,707.24,707.24,709.94,709.97,717.87,646.32,668.82,23352,715.2
1990-11-09,704.41,712.97,703.09,703.81,708.51,708.26,720.37,648.26,668.25,15885,714.7
1990-11-12,693.45,703.8,693.45,701.53,706.23,708.01,722.19,650.64,667.03,12551,715.5
1990-11-13,708.16,712.52,705.94,710.06,704.05,707.27,722.18,651.68,666.65,17654,714
1990-11-14,712.14,712.14,704.88,704.89,703.58,706.76,720.75,652.98,666.27,12592,713.6
1990-11-15,705.74,706.54,699.93,701.45,703.1,705.81,717.55,654.55,665.95,13352,713.9
1990-11-16,697.68,698.97,695.95,697.46,703.08,704.79,712.58,656.03,665.57,9705,713.9
1990-11-19,687.44,687.44,673.9,680.04,695.11,699.58,706.06,657.76,664.54,11100,714.4
1990-11-20,672.62,674.25,664.92,674.25,688.98,696.28,703.12,658.58,664,11785,714.4
1990-11-21,673.57,674.26,667.97,671.7,683.03,693.07,700.66,659.5,663.46,8898,714.8
1990-11-22,670.4,692.64,670.4,679.83,679.5,691.29,699.08,660.62,662.96,15039,714.4
1990-11-23,680.16,682.69,677.36,679.99,677.16,689.14,698.57,661.74,662.52,9307,713.2
1990-11-26,671.36,681.28,671.36,680.56,678.2,683.59,695.17,663.96,661.96,8586,713.4
1990-11-27,681.69,690.66,681.44,687.27,681.31,682.17,693.99,665.24,661.74,13276,712.8
1990-11-28,690.22,699.76,688.67,699.76,685.3,682.4,693.6,666.77,661.36,16786,713.1
1990-11-29,704.94,708.01,692.55,692.55,687.81,682.49,693.08,668.25,661.01,22583,713.3
1990-11-30,690.69,697.04,688.77,697.03,691.43,684.19,691.88,670.02,660.79,13288,712.1
1990-12-03,717.42,723.56,715.32,717.62,703.1,692.21,692.64,674.53,660.76,25666,712.6
1990-12-04,718.55,719.07,708.9,708.9,704.93,695.12,693.2,676.47,660.71,17888,713.9
1990-12-05,713.41,719.94,713.41,718.82,710.19,699,694.07,678.69,660.71,20112,714
1990-12-06,725.8,726.93,717.81,717.82,714.34,702.89,694.46,680.91,660.76,26109,714.1
1990-12-07,729.63,731.81,724.46,730.96,718.82,707.93,695.76,683.35,661.01,24903,715.2
1990-12-10,738.69,740.05,734.61,735.33,727.33,716.13,699.27,688.15,661.77,24179,715.5
1990-12-11,734.16,735.51,725.11,725.56,728.68,719.43,700.96,690.34,662.12,17371,715.3
1990-12-12,724.43,726.84,715.94,724.51,730.02,722.18,703.18,692.52,662.34,15151,716
1990-12-13,720.39,720.39,712.68,712.82,726.39,722.61,705.11,694.44,662.5,11157,716.7
1990-12-14,707.41,712.15,706.85,710.06,721.66,721.85,707.03,696.23,662.63,12800,716.9
1990-12-17,701.51,706.04,701.32,706.04,711.78,720.23,709.62,699.08,662.99,10877,717.5
1990-12-18,706.04,708.98,705.76,706.08,708.1,719.06,710.97,700.61,663.21,11366,717.5
1990-12-19,702.93,702.93,694.67,697.54,705.04,715.72,711.82,701.95,663.32,10027,717.5
1990-12-20,692.56,698.05,692.08,698.04,702.64,712.15,712.36,703.22,663.49,12533,716.8
1990-12-21,696.26,708.24,696.26,708.24,703.19,709.44,712.79,704.43,663.78,15017,716.7
1990-12-24,700.27,701.39,692.95,693.76,700.64,704.37,713.28,706.53,664.18,13755,717.4
1990-12-26,692.33,696.88,692.11,696.11,700.36,702.7,712.65,707.49,664.32,18815,717.7
1991-01-03,678.83,693.82,678.83,679.75,696.7,699.67,710.76,707.92,664.24,7077,716
1991-01-04,691.2,697.62,684.74,697.62,694.57,698.88,710.2,708.44,664.31,10318,717
1991-01-07,689.49,689.49,673.42,676.65,689.72,695.18,707.12,707.92,664.52,11110,717.1
1991-01-08,669.22,675,659.68,659.68,682.43,691.39,703.55,706.69,664.51,9041,717.5
1991-01-09,654.89,664.8,653.44,660.39,678.56,687.63,699.89,704.94,664.55,9806,717.4
1991-01-10,644.45,646.81,634.86,635.46,666.13,680.35,694.89,702.25,664.46,11362,717.6
1991-01-11,628,630.55,614.97,627.7,651.98,672.56,690,699.92,664.28,14728,718
1991-01-14,640.78,652.26,636.54,652.25,645,663.71,683.21,697.15,664.17,11263,718.4
1991-01-15,629.54,630.48,624.62,624.62,637.84,658.2,678.93,695.54,663.99,10949,718.5
1991-01-16,614.99,619.6,607.8,613.34,633.42,649.77,674.33,693.91,663.84,8929,718.3
1991-01-17,613.68,641.42,613.68,641.42,636.16,644.07,671.1,693.09,663.97,9959,718.7
1991-01-18,666.4,667.49,655.09,667.35,639.8,643.14,669.16,692.26,664.33,30911,718.8
1991-01-21,651.63,651.63,635.12,636.91,644.42,641.13,664.38,690.24,664.76,14792,719.3
1991-01-22,632.88,635.58,627.75,632.92,648.34,640.88,660.62,689,664.94,9182,719.5
1991-01-23,624.65,629.18,624.19,625.22,645.1,640.63,656.59,687.7,665.09,7516,719.1
1991-01-24,625.17,638.03,624.07,638.02,639.23,639.52,653.81,686.32,665.38,9030,718.4
1991-01-25,641.35,645.52,632.94,632.95,633.2,637.59,650.65,685.08,665.7,12881,718.7
1991-01-28,629,636.29,629,633.93,632.46,640.4,645.09,682.83,666.24,10046,718.9
1991-01-29,635.75,639.01,634.61,635.65,634.55,639.83,641.95,681.73,666.18,10729,719.2
1991-01-30,636.38,640.55,636.38,638.09,634.56,636.9,640.02,680.53,666.1,10621,718.8
1991-01-31,639.33,639.63,635.09,635.4,635.05,634.13,638.81,679.37,666.17,8076,719
1991-02-01,634.92,635.57,632.1,632.53,635.12,633.69,637.41,678.22,666.39,6817,719.9
1991-02-04,634.72,635.45,631.98,632.79,634.71,634.63,637.63,676.2,666.58,5624,720.1
1991-02-05,631.94,633.45,631.38,631.93,633.47,634.02,636.77,675.4,666.58,5126,720.3
1991-02-06,634.51,638.65,634.51,635.66,633.53,634.29,635.94,674.75,666.67,9143,720.7
1991-02-07,638.57,639.31,634.02,634.31,633.88,634.5,636.42,674.13,666.82,7655,720.7
1991-02-08,632.63,632.63,623.38,628.85,632.71,633.99,637.2,673.28,666.95,7613,722.1
1991-02-11,628.85,630.25,628.47,629.57,631.93,632.7,634.8,671.64,667.25,7159,721.8
1991-02-12,633.28,653.83,633.28,648.11,634.42,633.97,634.05,671.1,667.53,17773,721.3
1991-02-13,646.78,649.97,643.67,644.91,636.54,635.21,634.45,670.4,667.82,12576,721.3
1991-02-18,668.62,674.09,663.55,674.09,645.59,639.15,636.51,669.97,668.37,16703,722.4
1991-02-19,677.78,683.1,669.02,669.45,653.23,642.82,638.72,669.59,668.92,23487,722.1
1991-02-20,674.66,679.85,666.99,669.91,661.29,646.61,640.32,669.13,669.58,20899,721
1991-02-21,667.32,672.1,664.19,672.1,666.09,650.26,642.27,668.53,670.46,15528,722.4
1991-02-22,689.5,694.54,676.07,676.1,672.33,654.44,644.47,667.83,671.18,25730,723.3
1991-02-25,692.48,701.15,689.99,692.8,679.26,666.24,649.9,667.01,672.85,31916,724
1991-02-26,694.69,694.69,677.26,677.27,680.73,671.01,651.86,666.33,673.62,19138,726
1991-02-27,676.94,679.17,671.27,671.71,680.65,673.37,653.67,665.34,674.35,15595,724.3
1991-02-28,675.4,681.63,674.61,675.57,680.55,676.44,655.83,664.38,675.08,20402,724.1
1991-03-04,677.41,677.41,669.15,670.42,674.5,676.88,659.85,662.49,676.42,10981,724.9
1991-03-05,669.24,672.43,667.49,669.83,673.02,676.87,661.74,661.58,677.05,9441,725.1
1991-03-06,673.33,677.59,670.52,676.37,673.95,677.3,663.78,660.97,677.71,17725,724.8
1991-03-07,677.73,679.29,674.87,674.87,673.81,677.18,665.81,660.39,678.31,16734,724.8
1991-03-08,675.69,677.36,672.72,675.94,673.49,676.23,668.16,659.9,678.74,15952,724.5
1991-03-11,681.68,683.35,679.7,681.38,678.06,675.54,673.28,659.08,679.84,15248,725.2
1991-03-12,684.86,688,683.82,683.83,679.55,676.75,675.06,658.85,680.4,20402,725.3
1991-03-13,684.49,684.95,679.2,679.21,680.42,677.11,676.78,658.54,680.88,13824,725.1
1991-03-14,678.86,681.33,676.32,677.11,680.65,677.07,676.93,658.02,681.22,15214,724.9
1991-03-15,677.38,682.97,677.38,682.97,680.9,678.32,677.6,657.64,681.69,16396,725.4
1991-03-18,678.27,686.02,678.08,678.15,679.42,679.48,678.39,657.11,682.3,13888,726
1991-03-19,677.12,677.12,670.22,672.16,678.01,679.21,678.2,656.98,682.45,12193,725.9
1991-03-20,671.26,673.81,669.34,669.36,676.46,678.55,677.39,656.51,682.47,9802,725.3
1991-03-21,668.31,668.62,663.37,663.37,672.54,676.72,675.92,655.92,682.2,10908,725.3
1991-03-22,661.7,665.21,658.04,659.83,668.57,674.56,675.05,655.64,681.78,9758,725.6
1991-03-25,660.58,665.35,659.57,664.05,663.22,670.61,673.86,655.7,680.32,11531,725.9
1991-03-27,661.98,662.3,655.18,655.18,660.38,668.42,672.74,656.03,679.14,9949,725.6
1991-03-28,653.68,654.82,650.55,651.98,658.11,665.32,671.82,656.43,678.18,10465,725
1991-03-29,654.19,655.37,648.59,648.84,655.91,662.24,670.77,656.43,677.46,8625,725
1991-04-01,655.91,658.22,650.05,650.05,653.18,658.2,668.71,656.98,676.26,7217,725.4
1991-04-02,647.4,647.52,641.01,643.56,650.86,655.62,667.09,657.48,675.69,6957,725.2
1991-04-03,645.42,649.43,644.58,649.43,650.35,654.23,665.47,657.62,675.35,6947,725.3
1991-04-04,650.26,654.14,649.22,654.14,651.41,653.66,664.11,657.4,674.83,8871,725.7
1991-04-08,649.59,650.37,646.15,646.46,648.92,651.05,660.83,657.35,673.8,5684,726.1
1991-04-09,645.87,647.41,644.55,646.04,649.41,650.14,659.28,657.57,673.29,5425,725.9
1991-04-10,652.98,652.98,645.59,645.75,648.68,649.51,657.42,657.91,672.81,8322,726
1991-04-11,645.72,645.72,639.67,641.46,646.14,648.77,655.51,657.97,672.15,5346,725.9
1991-04-12,639.36,639.44,636,639.44,643.83,646.73,653.57,658.08,671.58,5854,725.7
1991-04-15,636.74,636.79,633.85,634.52,639.88,644.65,650.13,658.19,670.51,4782,726.4
1991-04-16,633.91,635.46,633.66,635.41,637.81,643.24,648.73,658.19,669.96,4882,725.3
1991-04-17,634.87,635.07,632,632.55,636.03,641.08,647.37,658.09,669.31,4586,724.9
1991-04-18,630.8,630.8,624.89,625.89,633.32,638.57,645.69,657.93,668.65,5535,724.9
1991-04-19,626.13,630.79,626.13,628.33,631.34,636.76,643.9,657.86,668.04,5998,725.4
1991-04-22,617.78,617.78,608.31,615.61,624.59,631.2,640.36,657.34,666.77,6969,726.2
1991-04-23,613.4,637.84,613.4,637.84,625.65,630.84,639.81,657.44,666.42,10597,725.2
1991-04-24,637,642.07,628.24,632.63,627,630.16,638.44,657.39,666.07,13335,724.7
1991-04-25,632.75,633.82,626.35,626.36,626.6,628.97,637.26,657.26,665.69,6958,724.9
1991-04-26,627.07,635.34,626.78,634.29,629.35,628.95,636.8,657.35,665.31,9395,724.7
1991-04-29,637.56,649.95,637.56,644.6,635.32,630.48,635.78,657.72,664.68,12281,726
1991-04-30,645.64,649.41,644.3,645.61,637.91,632.46,635.51,657.68,664.39,11987,724.4
1991-05-01,642.66,645.2,640.41,644.39,641.52,634.06,635.41,657.67,664.04,8696,723.9
1991-05-02,651.61,663.93,651.61,652.27,645.12,637.23,635.72,657.31,663.64,24156,723.3
1991-05-03,654.19,655.49,648.54,649.1,647.19,640.58,635.89,656.97,663.28,9865,722.8
1991-05-06,642.32,644.62,640.48,640.62,646.38,642.15,636.15,656.04,662.28,7806,724
1991-05-07,637.62,638.58,633.02,635.17,644.53,643.03,636,655.36,661.59,7648,724.6
1991-05-08,634.27,634.53,630.72,631.12,640.3,642.71,635.83,654.45,660.95,5884,725
1991-05-09,630.81,634.72,629.89,634.72,637.43,642.31,635.79,653.48,660.25,5931,726.5
1991-05-10,633.25,633.25,629.32,629.83,634.29,640.83,635.66,652.69,659.51,4530,726.6
1991-05-13,628.38,630.84,627.91,630.84,631.14,637.83,635.95,651.24,657.81,4232,728.1
1991-05-14,633.33,639.05,633.33,638.61,632.63,636.47,636.85,650.59,657,8095,727.1
1991-05-15,638.19,638.19,631.87,632.17,632.12,634.78,637.68,649.95,656.22,4292,726
1991-05-16,631.66,635.45,631.66,635.45,633.25,633.77,637.56,649.38,655.48,5962,725.5
1991-05-17,635.17,636.69,634.43,636.55,634.72,633.36,637.75,648.72,654.84,6442,724.6
1991-05-20,635.64,636.37,628.68,628.71,633.85,633.24,637.98,647.29,653.59,5962,726.1
1991-05-22,628.21,630.29,624.15,624.32,632.28,632.2,637.26,646.33,652.91,5307,726.9
1991-05-23,623.5,624.9,620.3,624.89,630.17,631.71,636.27,645.39,652.23,5068,725.8
1991-05-24,625.42,625.42,619.29,619.29,626.72,630.72,634.96,644.31,651.58,4370,725
1991-05-27,615.95,621.38,615.95,617.3,620.62,627.24,631.85,642.28,650.15,4544,725.1
1991-05-28,617.47,617.47,613.01,613.82,618.52,625.4,630.09,641.13,649.39,4601,724.4
1991-05-29,613.7,613.82,610.8,612.33,616.01,623.09,628.43,640.01,648.71,4275,723.3
1991-05-30,614,616.75,612.79,613.74,614.9,620.81,627.09,638.94,648.02,4108,723
1991-05-31,612.4,612.4,608.37,611.35,613.71,618.3,625.89,637.92,647.45,4088,722.5
1991-06-03,610.67,610.67,605.06,605.11,611,614.76,623.48,636,645.96,4000,725
1991-06-04,603.26,604.39,600.63,601.19,608.77,612.39,622.05,635.03,645.33,4111,726
1991-06-05,606.54,614.45,606.2,613.31,608.69,611.79,621.26,634.26,644.95,6968,726.1
1991-06-07,610.71,610.71,603.77,604.07,607.23,610.47,619.92,633.26,644.48,4578,725.9
1991-06-10,604.18,606.56,602.71,606.55,606.14,608.57,616.99,631.67,644.05,3518,726.9
1991-06-11,607.05,607.89,606.69,607.85,607.48,608.12,615.61,630.99,643.71,3640,725.6
1991-06-12,608.1,611.05,607.72,610.96,607.01,607.85,614.33,630.17,643.36,5396,724.6
1991-06-13,611.15,611.15,608.47,610.05,608.2,607.72,613.01,629.51,643.24,5629,723.4
1991-06-14,614.85,617.88,612.3,613.71,609.82,607.84,612.26,629.01,643.25,8681,724.6
1991-06-17,612.21,612.21,607.98,608.77,611.41,609.44,610.92,627.66,642.53,5089,725.8
1991-06-18,607.45,608.62,604.3,606.79,610.58,608.79,610.29,626.92,642.06,6582,724.8
1991-06-19,606.5,606.53,603.52,604.27,609.42,608.81,609.64,626.22,641.78,6718,725.6
1991-06-21,602.47,604.33,597.69,597.69,606.22,608.02,608.66,625.41,641.49,6151,727.5
1991-06-24,585.21,593.09,579.11,593.05,598.47,604.94,606.53,623.68,640.83,8448,729.3
1991-06-25,586.07,601.08,584.43,595.21,596.16,603.37,605.61,622.95,640.51,11114,729.5
1991-06-26,594.14,597.6,594.14,597.6,594.82,602.12,604.92,622.27,640.23,7010,726.3
1991-06-27,598,604.76,598,602.61,595.81,601.01,604.43,621.74,639.96,11417,724.5
1991-06-28,603.01,605.91,600.57,602.6,598.21,599.92,604.3,621.19,639.69,8245,725.2
1991-07-01,606.37,616.9,606.37,616.9,605,600.58,604.68,620.59,639.26,11406,725.9
1991-07-02,619.87,619.96,611.65,611.65,607.81,601.32,605.06,620.31,639.09,10626,728
1991-07-03,610.05,610.05,602.77,602.83,607.85,601.83,604.92,620.01,638.82,9889,728.9
1991-07-04,602.5,607.33,602.5,603.37,608,603.11,604.77,619.81,638.58,7741,729
1991-07-05,605.84,614.58,605.84,614.58,609.87,605.26,605.1,619.42,638.43,13729,729.8
1991-07-08,613.22,619.36,613.22,617.18,609.68,608.74,605.43,618.9,638.08,12525,730.5
1991-07-09,619.78,620.66,612.28,614.42,612,609.92,605.47,618.57,637.96,15544,731.3
1991-07-10,613.88,615.01,606.43,614.15,614.15,611.08,605.5,618.16,637.82,11306,732
1991-07-11,618.49,621.74,615.59,621.74,615.58,612.73,606.15,617.78,637.75,17591,731.5
1991-07-12,627.29,632.32,625.47,631.78,619.85,614.21,607.4,617.55,637.61,20452,731.6
1991-07-15,639.14,646.39,635.2,635.21,627.88,619.94,610.88,617.13,637.22,24222,731.6
1991-07-16,635.41,637.45,630.8,636.14,632.27,623.21,613.16,616.92,636.94,16574,731.4
1991-07-18,643.89,651.32,643.86,651.27,638.18,626.88,616.07,617.01,636.79,27920,731.4
1991-07-19,652.17,653.97,645.71,650.06,641.84,630.85,618.81,617.17,636.6,27077,730.9
1991-07-22,658.06,664.79,654.39,659.49,649.94,638.91,624.42,617.93,636.19,33135,730.8
1991-07-23,660.59,660.62,652.46,658.27,654.37,643.32,627.2,618.33,635.91,27202,729
1991-07-24,661.35,666.1,659.9,666.1,657.33,647.76,630.24,618.93,635.81,33369,726.9
1991-07-25,673.56,676.26,664.32,664.32,660.18,651.01,632.61,619.52,635.75,39822,725.7
1991-07-26,666.14,674.45,665.64,674.34,664.5,654.79,635.75,620.24,635.74,30048,725.3
1991-07-29,703.08,714.79,697.17,714.27,682.45,668.41,645.81,622.52,636.24,51583,726.8
1991-07-30,723.33,741.08,723.33,734.48,696.13,676.73,651.81,624.17,636.78,59119,726.5
1991-07-31,733.67,740.73,717.03,717.03,706.67,683.43,657.14,625.51,637.11,50903,726.1
1991-08-01,712.33,718.03,701.58,714.95,714.79,689.65,662.02,626.82,637.45,42002,726.6
1991-08-02,723.13,733.05,719.8,733.03,722.75,697,667.95,628.56,637.92,46869,726.6
1991-08-05,758.27,759.45,749.41,758.18,734.27,715.2,681.48,632.85,639.12,54505,728
1991-08-06,753.53,763.73,752.37,763.1,743.48,725.08,688.04,635.24,639.78,50118,727.6
1991-08-07,771.58,772.96,741.67,741.67,748.83,731.81,693.3,637.32,640.3,47446,728.4
1991-08-08,740.94,747.91,727.3,738.1,749.84,736.3,698.45,639.33,640.81,34396,729.2
1991-08-09,745.43,747.04,739.88,745.13,749.24,739.38,703.9,641.52,641.32,38400,730
1991-08-12,712.31,716.86,704.56,706.06,730.51,737,710.21,644.88,641.91,25017,732.8
1991-08-13,706.15,715.36,703.37,709.67,724.11,736.47,713.06,646.52,642.22,24508,733.7
1991-08-14,708.29,711.4,692.9,693.12,715.11,732.48,714.74,647.86,642.42,19776,733.9
1991-08-16,692.39,702.26,684.78,702.25,706.54,727.89,716.94,649.48,642.74,16402,733.9
1991-08-19,692.33,698.95,669.62,669.62,694.72,712.62,718.85,652.05,643.15,21393,734.2
1991-08-20,658.79,686.14,651.09,686.1,690.01,707.06,719.43,653.41,643.34,30066,732.7
1991-08-21,679.61,706.61,679.61,690.06,689.4,702.25,719.28,654.82,643.63,39943,730.7
1991-08-22,701.49,716.95,701.49,716.95,692.34,699.44,719.41,656.66,644.17,38404,731.1
1991-08-23,719.39,724.73,701.68,701.68,692.88,697.45,717.77,658.23,644.61,36040,732.5
1991-08-26,698.21,701.18,697.24,701,701.49,695.75,716.11,661.19,645.35,14505,733.4
1991-08-27,695.2,695.62,690.33,690.34,701.54,695.47,713.97,662.47,645.74,12559,733.2
1991-08-28,690.48,692.28,685.95,692.28,696.61,694.47,711.18,663.78,646.1,13149,733.9
1991-08-29,689.17,689.17,685.41,685.44,693.36,693.12,707.54,665.05,646.36,10533,733.9
1991-08-30,684.81,686.54,681.87,686.21,691.05,694.78,703.7,666.38,646.65,10352,736.5
1991-09-02,678.92,678.92,670.62,675.12,684.43,692.99,697.62,668.98,647.2,8145,738.6
1991-09-03,673.36,675.74,668.05,675.67,681.11,688.86,694.15,670.4,647.45,8629,740.2
1991-09-04,677.19,693.9,677.19,683.54,680.73,687.05,692.25,671.91,647.8,21756,738.5
1991-09-05,680.88,683.03,674.77,674.81,678.45,684.75,690.68,673.24,648.09,11213,739.1
1991-09-06,672.33,677.32,670.88,674.94,676.82,682.15,688.95,674.53,648.4,11594,740.3
1991-09-09,681.16,689.26,680.13,689.25,680.89,681,687.74,677.29,649.24,16794,741
1991-09-10,689.3,689.56,684.4,688.69,681.92,681.32,687.22,678.68,649.71,13386,739.6
1991-09-11,689.27,699.58,689.27,690.71,685.1,681.77,688.28,679.91,650.25,23979,739.4
1991-09-12,691.48,693.43,683.31,683.31,686.77,681.79,688.14,681.11,650.71,11303,740.4
1991-09-13,681.95,684.52,680.33,680.85,686.56,682.37,687.68,682.41,651.21,10150,740.6
1991-09-16,688.21,691.33,685.34,685.34,685.78,683.85,685.45,685.01,652.21,11111,739.2
1991-09-17,683.2,683.85,680.35,682.95,684.23,684.67,684.71,686.22,652.63,8191,736.7
1991-09-18,683.78,687.62,683.78,685.49,684.67,685.72,683.93,687.35,653.13,9856,736.6
1991-09-19,684.58,684.58,682.08,683.7,685.24,685.9,683.6,688.51,653.54,7098,738.7
1991-09-20,683.5,689.04,683.5,689.04,685.3,685.88,683.44,689.76,653.96,10287,741.1
1991-09-24,687.83,688.76,683.93,683.93,685.02,685.4,683.36,690.79,654.29,7178,740.8
1991-09-25,681.19,681.19,676.76,680.3,684.49,684.36,683.07,691.6,654.57,8831,741.2
1991-09-26,679.37,682.18,676.84,679.48,683.29,683.98,682.89,692.32,654.87,10421,742
1991-09-27,680.3,687.26,680.3,685.21,683.59,684.42,683.39,693.15,655.14,13195,740.1
1991-09-30,697.1,705.08,696.53,705.07,688.36,686.69,685.27,694.98,655.99,21455,742
1991-10-01,712.98,712.98,706.63,706.63,693.63,689.06,686.86,695.92,656.54,23004,743.1
1991-10-02,706.11,709.94,704.31,705.18,698.77,691.03,688.37,696.79,657.13,16199,745.3
1991-10-04,705.07,720.96,705.07,720.53,705.83,694.71,690.31,697.81,657.87,26662,748.8
1991-10-07,717.54,721.67,713.88,713.88,711.75,700.05,692.73,699.51,659.22,25164,751.4
1991-10-08,716.13,717.14,707.75,707.75,711.97,702.8,693.58,700.23,659.88,18996,750.4
1991-10-09,708.67,709.4,704.85,709.38,712.81,705.79,694.88,700.82,660.53,16006,750.7
1991-10-10,711.77,715.41,710.58,715.41,711.79,708.81,696.61,701.19,661.17,18850,750.5
1991-10-11,716.99,716.99,708.3,708.3,710.94,710.47,697.59,701.09,661.8,23857,750.4
1991-10-14,700.48,706.07,700.48,703.81,707.78,709.88,699.47,700.33,662.92,16785,751.3
1991-10-15,703.96,704.75,700.17,700.18,705.94,709.38,700.2,700.08,663.45,15585,749.3
1991-10-16,698.05,698.59,692.06,692.06,701.27,706.53,700.62,699.4,663.98,12885,749.7
1991-10-17,688.93,698.34,688.93,695.76,698.76,704.85,700.96,698.52,664.57,14202,749.7
1991-10-18,697.38,702.01,696.51,696.53,697.67,703.12,701.59,697.5,665.17,14563,749.1
1991-10-21,701.9,716.68,701.9,716.67,699.85,702.9,704.34,696,666.66,20815,748.8
1991-10-22,721.55,721.55,709.88,709.89,703.42,702.34,705.58,695.53,667.43,22010,749.5
1991-10-23,712.88,714.6,711.7,714.36,707.14,702.95,706.71,695.02,668.27,22299,750
1991-10-24,720.51,722.51,709.81,711.29,710.09,703.88,707.02,694.84,669.09,32175,750.6
1991-10-25,715.09,715.98,705.01,708.07,712.06,704.31,707.09,694.88,669.88,21380,750
1991-10-28,701.22,701.52,692.99,693.09,705.72,704.57,705.55,694.75,671.3,17222,750.5
1991-10-29,694.24,696.33,689.26,694.45,701.74,704.44,704.65,694.62,672.05,18160,749.8
1991-10-30,696.05,701.9,695.19,700.38,699.56,704.83,703.97,694.64,672.87,20097,751
